NURUDEEN SUFYAN,CPP,,2016,WENCHI,M
IVOR KWABINA GREENSTREET,CPP,,2016,WENCHI,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,WENCHI,P
JOHN DRAMANI MAHAMA,NDC,,2016,WENCHI,P
PAPA KWASI NDOUM,PPP,,2016,WENCHI,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,WENCHI,P
EDWARD NASIGRI MAHAMA,PNC,,2016,WENCHI,P
JOSEPH OSEI YEBOAH,IND,,2016,WENCHI,P
SUMAILA  IBRAHIM,PPP,,2016,TECHIMAN SOUTH,M
ADJEI MENSAH,NDC,,2016,TECHIMAN SOUTH,M
HENRY YEBOAH YIADOM-BOACHIE,NPP,,2016,TECHIMAN SOUTH,M
IVOR KWABINA GREENSTREET,CPP,,2016,TECHIMAN SOUTH,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,TECHIMAN SOUTH,P
JOHN DRAMANI MAHAMA,NDC,,2016,TECHIMAN SOUTH,P
PAPA KWASI NDOUM,PPP,,2016,TECHIMAN SOUTH,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,TECHIMAN SOUTH,P
EDWARD NASIGRI MAHAMA,PNC,,2016,TECHIMAN SOUTH,P
JOSEPH OSEI YEBOAH,IND,,2016,TECHIMAN SOUTH,P
KWASIETU-BONDE,NDC,,2016,KINTAMPO NORTH,M
NKANGMAH MATEERL CHARLES,NPP,,2016,KINTAMPO NORTH,M
KWASI SARPONG,NDP,,2016,KINTAMPO NORTH,M
GEORGE MENSAH,CPP,,2016,KINTAMPO NORTH,M
BUSIH KWAKU RICHARD,IND,,2016,KINTAMPO NORTH,M
IVOR KWABINA GREENSTREET,CPP,,2016,KINTAMPO NORTH,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,KINTAMPO NORTH,P
JOHN DRAMANI MAHAMA,NDC,,2016,KINTAMPO NORTH,P
PAPA KWASI NDOUM,PPP,,2016,KINTAMPO NORTH,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,KINTAMPO NORTH,P
EDWARD NASIGRI MAHAMA,PNC,,2016,KINTAMPO NORTH,P
JOSEPH OSEI YEBOAH,IND,,2016,KINTAMPO NORTH,P
FELICIA ADJEI,NDC,,2016,KINTAMPO SOUTH,M
GYAN ALEXANDER,NPP,,2016,KINTAMPO SOUTH,M
IVOR KWABINA GREENSTREET,CPP,,2016,KINTAMPO SOUTH,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,KINTAMPO SOUTH,P
JOHN DRAMANI MAHAMA,NDC,,2016,KINTAMPO SOUTH,P
PAPA KWASI NDOUM,PPP,,2016,KINTAMPO SOUTH,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,KINTAMPO SOUTH,P
EDWARD NASIGRI MAHAMA,PNC,,2016,KINTAMPO SOUTH,P
JOSEPH OSEI YEBOAH,IND,,2016,KINTAMPO SOUTH,P
OSEI KOFI,GCPP,,2016,NKORANZA NORTH,M
KWADWO AGYE-DWOMOR,NDC,,2016,NKORANZA NORTH,M
DEREK ODURO,NPP,,2016,NKORANZA NORTH,M
OPOKU-TWENE MICHAEL,CPP,,2016,NKORANZA NORTH,M
BASENI JOSEPH,PNC,,2016,NKORANZA NORTH,M
IVOR KWABINA GREENSTREET,CPP,,2016,NKORANZA NORTH,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,NKORANZA NORTH,P
JOHN DRAMANI MAHAMA,NDC,,2016,NKORANZA NORTH,P
PAPA KWASI NDOUM,PPP,,2016,NKORANZA NORTH,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,NKORANZA NORTH,P
EDWARD NASIGRI MAHAMA,PNC,,2016,NKORANZA NORTH,P
JOSEPH OSEI YEBOAH,IND,,2016,NKORANZA NORTH,P
OSEI ANTWI EMMANUEL,PPP,,2016,NKORANZA SOUTH,M
EMMANUEL KWADWO AGYEKUM,NDC,,2016,NKORANZA SOUTH,M
KONADU-YIADOM CHARLES,NPP,,2016,NKORANZA SOUTH,M
BAAH MATHUSELAH JUSTICE,CPP,,2016,NKORANZA SOUTH,M
AMPOUR FLORENCE,PNC,,2016,NKORANZA SOUTH,M
IVOR KWABINA GREENSTREET,CPP,,2016,NKORANZA SOUTH,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,NKORANZA SOUTH,P
JOHN DRAMANI MAHAMA,NDC,,2016,NKORANZA SOUTH,P
PAPA KWASI NDOUM,PPP,,2016,NKORANZA SOUTH,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,NKORANZA SOUTH,P
EDWARD NASIGRI MAHAMA,PNC,,2016,NKORANZA SOUTH,P
JOSEPH OSEI YEBOAH,IND,,2016,NKORANZA SOUTH,P
HENNAA KWAKU ABRAHAM,PPP,,2016,Atebubu/Amanting,M
SANJA NANJA,NDC,,2016,Atebubu/Amanting,M
KOFI AMOAKOHENE,NPP,,2016,Atebubu/Amanting,M
MODEMEI PETER,CPP,,2016,Atebubu/Amanting,M
IVOR KWABINA GREENSTREET,CPP,,2016,Atebubu/Amanting,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,Atebubu/Amanting,P
JOHN DRAMANI MAHAMA,NDC,,2016,Atebubu/Amanting,P
PAPA KWASI NDOUM,PPP,,2016,Atebubu/Amanting,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,Atebubu/Amanting,P
EDWARD NASIGRI MAHAMA,PNC,,2016,Atebubu/Amanting,P
JOSEPH OSEI YEBOAH,IND,,2016,Atebubu/Amanting,P
DANJUMAH DESMOND,PPP,,2016,PRU EAST,M
KWABENA DONKOR (DR),NDC,,2016,PRU EAST,M
KING-DAVID KWAO AMOAH,NPP,,2016,PRU EAST,M
ZEVOR MATTHEW TSIDITSEY,NDP,,2016,PRU EAST,M
NOAH KEN BOADAI,CPP,,2016,PRU EAST,M
IVOR KWABINA GREENSTREET,CPP,,2016,PRU EAST,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,PRU EAST,P
JOHN DRAMANI MAHAMA,NDC,,2016,PRU EAST,P
PAPA KWASI NDOUM,PPP,,2016,PRU EAST,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,PRU EAST,P
EDWARD NASIGRI MAHAMA,PNC,,2016,PRU EAST,P
JOSEPH OSEI YEBOAH,IND,,2016,PRU EAST,P
ASAMOAH KWABENA ERIC,PPP,,2016,PRU WEST,M
MASAWUD MOHAMMED,NDC,,2016,PRU WEST,M
JALULAH STEPHEN PAMBIIN,NPP,,2016,PRU WEST,M
AKURUGU ZAKARIA ATIAH,CPP,,2016,PRU WEST,M
IVOR KWABINA GREENSTREET,CPP,,2016,PRU WEST,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,PRU WEST,P
JOHN DRAMANI MAHAMA,NDC,,2016,PRU WEST,P
PAPA KWASI NDOUM,PPP,,2016,PRU WEST,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,PRU WEST,P
EDWARD NASIGRI MAHAMA,PNC,,2016,PRU WEST,P
JOSEPH OSEI YEBOAH,IND,,2016,PRU WEST,P
DRAMANI MANU,PPP,,2016,SENE WEST,M
KWAME TWUMASI AMPOFO,NDC,,2016,SENE WEST,M
JOSEPH MACKAY-KUMAH,NPP,,2016,SENE WEST,M
DANIYAWU MOHAMMED,CPP,,2016,SENE WEST,M
IVOR KWABINA GREENSTREET,CPP,,2016,SENE WEST,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,SENE WEST,P
JOHN DRAMANI MAHAMA,NDC,,2016,SENE WEST,P
PAPA KWASI NDOUM,PPP,,2016,SENE WEST,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,SENE WEST,P
EDWARD NASIGRI MAHAMA,PNC,,2016,SENE WEST,P
JOSEPH OSEI YEBOAH,IND,,2016,SENE WEST,P
DOMINIC NAPARE,NDC,,2016,SENE EAST,M
MBANYIE ABRAHAM KWADWO,NPP,,2016,SENE EAST,M
KOFI FAASEMKYE,CPP,,2016,SENE EAST,M
IVOR KWABINA GREENSTREET,CPP,,2016,SENE EAST,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,SENE EAST,P
JOHN DRAMANI MAHAMA,NDC,,2016,SENE EAST,P
PAPA KWASI NDOUM,PPP,,2016,SENE EAST,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,SENE EAST,P
EDWARD NASIGRI MAHAMA,PNC,,2016,SENE EAST,P
JOSEPH OSEI YEBOAH,IND,,2016,SENE EAST,P
IBRAHIM KOFI MARFO,PPP,,2016,TECHIMAN NORTH,M
ALEX KYEREMEH,NDC,,2016,TECHIMAN NORTH,M
MARTIN OTI GYARKO,NPP,,2016,TECHIMAN NORTH,M
AGARTHA AMPOMAA,CPP,,2016,TECHIMAN NORTH,M
BEN MUBARIK,PNC,,2016,TECHIMAN NORTH,M
IVOR KWABINA GREENSTREET,CPP,,2016,TECHIMAN NORTH,P
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,TECHIMAN NORTH,P
JOHN DRAMANI MAHAMA,NDC,,2016,TECHIMAN NORTH,P
PAPA KWASI NDOUM,PPP,,2016,TECHIMAN NORTH,P
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,TECHIMAN NORTH,P
EDWARD NASIGRI MAHAMA,PNC,,2016,TECHIMAN NORTH,P
JOSEPH OSEI YEBOAH,IND,,2016,TECHIMAN NORTH,P
SAMUE ATTA MILLS,NDC,,2016,KEEA,M,
JOHN STERLIN,PPP,,2016,KEEA,M,
ROSE AUSTIN TENADU (MRS.),CPP,,2016,KEEA,M,
STEPHEN NANA ATO ARTHUR,NPP,,2016,KEEA,M,
IVOR KWABINA GREENSTREET,CPP,,2016,KEEA,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,KEEA,P,
JOHN DRAMANI MAHAMA,NDC,,2016,KEEA,P,
PAPA KWASI NDOUM,PPP,,2016,KEEA,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,KEEA,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,KEEA,P,
JOSEPH OSEI YEBOAH,IND,,2016,KEEA,P,
MR ALBERT ISAAC KOFI COBBINAH,IND,,2016,CAPE COAST SOUTH,M,
ATO AIDOO-NYANYOR,CPP,,2016,CAPE COAST SOUTH,M,
RICKETTS HAGAN KWEKU,NDC,,2016,CAPE COAST SOUTH,M,
MICHAEL ARTHUR DADZIE,NPP,,2016,CAPE COAST SOUTH,M,
BRIGHT EDEM DROEFENU,PPP,,2016,CAPE COAST SOUTH,M,
IVOR KWABINA GREENSTREET,CPP,,2016,CAPE COAST SOUTH,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,CAPE COAST SOUTH,P,
JOHN DRAMANI MAHAMA,NDC,,2016,CAPE COAST SOUTH,P,
PAPA KWASI NDOUM,PPP,,2016,CAPE COAST SOUTH,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,CAPE COAST SOUTH,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,CAPE COAST SOUTH,P,
JOSEPH OSEI YEBOAH,IND,,2016,CAPE COAST SOUTH,P,
KWABENA OWUSU AKYEAMPONG,NDC,,2016,CAPE COAST NORTH,M,
BARBARA ASHER AYISI,NPP,,2016,CAPE COAST NORTH,M,
PETER CAESAR KWEGYIR AGGREY,CPP,,2016,CAPE COAST NORTH,M,
SARAH MARY BUCKNOR,PPP,,2016,CAPE COAST NORTH,M,
IVOR KWABINA GREENSTREET,CPP,,2016,CAPE COAST NORTH,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,CAPE COAST NORTH,P,
JOHN DRAMANI MAHAMA,NDC,,2016,CAPE COAST NORTH,P,
PAPA KWASI NDOUM,PPP,,2016,CAPE COAST NORTH,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,CAPE COAST NORTH,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,CAPE COAST NORTH,P,
JOSEPH OSEI YEBOAH,IND,,2016,CAPE COAST NORTH,P,
SAMUEL K. HAYFORD,NDC,,2016,Abura/Asebu/Kwamankese,M,
ELVIS MORRIS DONKOH,NPP,,2016,Abura/Asebu/Kwamankese,M,
CLEMWNT ABAIDOO,PPP,,2016,Abura/Asebu/Kwamankese,M,
KWAME EDU OFORI,PNC,,2016,Abura/Asebu/Kwamankese,M,
IVOR KWABINA GREENSTREET,CPP,,2016,Abura/Asebu/Kwamankese,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,Abura/Asebu/Kwamankese,P,
JOHN DRAMANI MAHAMA,NDC,,2016,Abura/Asebu/Kwamankese,P,
PAPA KWASI NDOUM,PPP,,2016,Abura/Asebu/Kwamankese,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,Abura/Asebu/Kwamankese,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,Abura/Asebu/Kwamankese,P,
JOSEPH OSEI YEBOAH,IND,,2016,Abura/Asebu/Kwamankese,P,
EKOW HAYFORD,NPP,,2016,Mfantsiman,M,
JAMES ESSUON,NDC,,2016,Mfantsiman,M,
KWABENA AMUQUANDOH OKYERE,PPP,,2016,Mfantsiman,M,
PIUS EBO DUGHAN,CPP,,2016,Mfantsiman,M,
IVOR KWABINA GREENSTREET,CPP,,2016,Mfantsiman,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,Mfantsiman,P,
JOHN DRAMANI MAHAMA,NDC,,2016,Mfantsiman,P,
PAPA KWASI NDOUM,PPP,,2016,Mfantsiman,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,Mfantsiman,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,Mfantsiman,P,
JOSEPH OSEI YEBOAH,IND,,2016,Mfantsiman,P,
ABEIKU CRENTSIL,NDC,,2016,EKUMFI,M,
KWEKU ESSUOUN,CPP,,2016,EKUMFI,M,
FRANCIS KINGSLEY ATO CODJOE,NPP,,2016,EKUMFI,M,
STEPHEN QUANSAH,PPP,,2016,EKUMFI,M,
IVOR KWABINA GREENSTREET,CPP,,2016,EKUMFI,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,EKUMFI,P,
JOHN DRAMANI MAHAMA,NDC,,2016,EKUMFI,P,
PAPA KWASI NDOUM,PPP,,2016,EKUMFI,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,EKUMFI,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,EKUMFI,P,
JOSEPH OSEI YEBOAH,IND,,2016,EKUMFI,P,
MONICA DAAPONG,CPP,,2016,Ajumako/Enyan/Esiam,M,
CASSIEL ATO BAAH FORSON,NDC,,2016,Ajumako/Enyan/Esiam,M,
JERRY HENRY QUANSAH,PPP,,2016,Ajumako/Enyan/Esiam,M,
SARAH MENSAH,NDP,,2016,Ajumako/Enyan/Esiam,M,
RANSFORD EMMANUEL KWESI NYARKO,NPP,,2016,Ajumako/Enyan/Esiam,M,
IVOR KWABINA GREENSTREET,CPP,,2016,Ajumako/Enyan/Esiam,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,Ajumako/Enyan/Esiam,P,
JOHN DRAMANI MAHAMA,NDC,,2016,Ajumako/Enyan/Esiam,P,
PAPA KWASI NDOUM,PPP,,2016,Ajumako/Enyan/Esiam,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,Ajumako/Enyan/Esiam,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,Ajumako/Enyan/Esiam,P,
JOSEPH OSEI YEBOAH,IND,,2016,Ajumako/Enyan/Esiam,P,
SAMUEL FLETCHER,NDC,,2016,GOMOA WEST,M,
CHARLES YAWSON,PPP,,2016,GOMOA WEST,M,
STEPHEN AFRIYIE,CPP,,2016,GOMOA WEST,M,
ALEXANDER KODWO KOM ABBAN,NPP,,2016,GOMOA WEST,M,
IVOR KWABINA GREENSTREET,CPP,,2016,GOMOA WEST,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,GOMOA WEST,P,
JOHN DRAMANI MAHAMA,NDC,,2016,GOMOA WEST,P,
PAPA KWASI NDOUM,PPP,,2016,GOMOA WEST,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,GOMOA WEST,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,GOMOA WEST,P,
JOSEPH OSEI YEBOAH,IND,,2016,GOMOA WEST,P,
MARCUS YAW DANSO,IND,,2016,GOMOA EAST,M,
EUNICE ASSUMAN,PPP,,2016,GOMOA EAST,M,
KOJO ASEMANYI,NPP,,2016,GOMOA EAST,M,
GODFRED KUMEDZRO CUDJOE,CPP,,2016,GOMOA EAST,M,
PAITOO DE-GRAFT DESMOND,NDC,,2016,GOMOA EAST,M,
IVOR KWABINA GREENSTREET,CPP,,2016,GOMOA EAST,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,GOMOA EAST,P,
JOHN DRAMANI MAHAMA,NDC,,2016,GOMOA EAST,P,
PAPA KWASI NDOUM,PPP,,2016,GOMOA EAST,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,GOMOA EAST,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,GOMOA EAST,P,
JOSEPH OSEI YEBOAH,IND,,2016,GOMOA EAST,P,
NAANA EYIAH,NPP,,2016,GOMOA CENTRAL,M,
EMMANUEL APPOH MENSAH,CPP,,2016,GOMOA CENTRAL,M,
GRACE IGNOPHIA APPIAH,PPP,,2016,GOMOA CENTRAL,M,
RACHEL FLORENCE APPOH,NDC,,2016,GOMOA CENTRAL,M,
IVOR KWABINA GREENSTREET,CPP,,2016,GOMOA CENTRAL,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,GOMOA CENTRAL,P,
JOHN DRAMANI MAHAMA,NDC,,2016,GOMOA CENTRAL,P,
PAPA KWASI NDOUM,PPP,,2016,GOMOA CENTRAL,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,GOMOA CENTRAL,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,GOMOA CENTRAL,P,
JOSEPH OSEI YEBOAH,IND,,2016,GOMOA CENTRAL,P,
ALEXANDER AFENYO-MARKIN,NPP,,2016,EFFUTU,M,
NANA OFORI OWUSU,PPP,,2016,EFFUTU,M,
EBENEZER ROLANCE AKUMBEA-SAM,CPP,,2016,EFFUTU,M,
MURTALA MUHAMMED UMAR,PNC,,2016,EFFUTU,M,
ERIC DON-ARTHUR,NDC,,2016,EFFUTU,M,
IVOR KWABINA GREENSTREET,CPP,,2016,EFFUTU,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,EFFUTU,P,
JOHN DRAMANI MAHAMA,NDC,,2016,EFFUTU,P,
PAPA KWASI NDOUM,PPP,,2016,EFFUTU,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,EFFUTU,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,EFFUTU,P,
JOSEPH OSEI YEBOAH,IND,,2016,EFFUTU,P,
ANDAH GEORGE NENYI KOJO,NPP,,2016,AWUTU SENYA WEST,M,
HANNA SERWAAH TETTEH,NDC,,2016,AWUTU SENYA WEST,M,
ALAN BARNES YAWSON,CPP,,2016,AWUTU SENYA WEST,M,
IVOR KWABINA GREENSTREET,CPP,,2016,AWUTU SENYA WEST,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,AWUTU SENYA WEST,P,
JOHN DRAMANI MAHAMA,NDC,,2016,AWUTU SENYA WEST,P,
PAPA KWASI NDOUM,PPP,,2016,AWUTU SENYA WEST,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,AWUTU SENYA WEST,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,AWUTU SENYA WEST,P,
JOSEPH OSEI YEBOAH,IND,,2016,AWUTU SENYA WEST,P,
NANA KWEKU APPIA KWARTENG,PPP,,2016,AWUTU SENYA EAST,M,
ADAMS NUHU,NDC,,2016,AWUTU SENYA EAST,M,
MAVIS HAWA KOOMSON,NPP,,2016,AWUTU SENYA EAST,M,
ADDY ISHMAEL,CPP,,2016,AWUTU SENYA EAST,M,
IVOR KWABINA GREENSTREET,CPP,,2016,AWUTU SENYA EAST,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,AWUTU SENYA EAST,P,
JOHN DRAMANI MAHAMA,NDC,,2016,AWUTU SENYA EAST,P,
PAPA KWASI NDOUM,PPP,,2016,AWUTU SENYA EAST,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,AWUTU SENYA EAST,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,AWUTU SENYA EAST,P,
JOSEPH OSEI YEBOAH,IND,,2016,AWUTU SENYA EAST,P,
CHARLES OBENG-INKOOM,NDC,,2016,AGONA WEST,M,
CYNTHIA MAMLE MORRISON,NPP,,2016,AGONA WEST,M,
EVANS IDAN COFFIE,CPP,,2016,AGONA WEST,M,
IVOR KWABINA GREENSTREET,CPP,,2016,AGONA WEST,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,AGONA WEST,P,
JOHN DRAMANI MAHAMA,NDC,,2016,AGONA WEST,P,
PAPA KWASI NDOUM,PPP,,2016,AGONA WEST,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,AGONA WEST,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,AGONA WEST,P,
JOSEPH OSEI YEBOAH,IND,,2016,AGONA WEST,P,
QUEENSTAR POKUAH SAWYERR,NDC,,2016,AGONA EAST,M,
JAMES OWUSU BARNES,NPP,,2016,AGONA EAST,M,
APPIAH KUBI SHARFIU,CPP,,2016,AGONA EAST,M,
IVOR KWABINA GREENSTREET,CPP,,2016,AGONA EAST,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,AGONA EAST,P,
JOHN DRAMANI MAHAMA,NDC,,2016,AGONA EAST,P,
PAPA KWASI NDOUM,PPP,,2016,AGONA EAST,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,AGONA EAST,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,AGONA EAST,P,
JOSEPH OSEI YEBOAH,IND,,2016,AGONA EAST,P,
ALHASSAN KOBINA GHANSAH,NDC,,2016,Asikuma/Odoben/Brakwa,M,
HAYFORD AMOAKOH,CPP,,2016,Asikuma/Odoben/Brakwa,M,
ANTHONY EFFAH,NPP,,2016,Asikuma/Odoben/Brakwa,M,
RICHARD ATO QUINOO,PPP,,2016,Asikuma/Odoben/Brakwa,M,
IVOR KWABINA GREENSTREET,CPP,,2016,Asikuma/Odoben/Brakwa,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,Asikuma/Odoben/Brakwa,P,
JOHN DRAMANI MAHAMA,NDC,,2016,Asikuma/Odoben/Brakwa,P,
PAPA KWASI NDOUM,PPP,,2016,Asikuma/Odoben/Brakwa,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,Asikuma/Odoben/Brakwa,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,Asikuma/Odoben/Brakwa,P,
JOSEPH OSEI YEBOAH,IND,,2016,Asikuma/Odoben/Brakwa,P,
SANNI MAHAMA,CPP,,2016,ASSIN NORTH,M,
SAMUEL AMBRE,NDC,,2016,ASSIN NORTH,M,
ABENA DUROWAA MENSAH,NPP,,2016,ASSIN NORTH,M,
ISAAC MANU,PPP,,2016,ASSIN NORTH,M,
IVOR KWABINA GREENSTREET,CPP,,2016,ASSIN NORTH,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,ASSIN NORTH,P,
JOHN DRAMANI MAHAMA,NDC,,2016,ASSIN NORTH,P,
PAPA KWASI NDOUM,PPP,,2016,ASSIN NORTH,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,ASSIN NORTH,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,ASSIN NORTH,P,
JOSEPH OSEI YEBOAH,IND,,2016,ASSIN NORTH,P,
JOHN DACOSTA BOTCHEY,CPP,,2016,ASSIN CENTRAL,M,
KEN OHENE AGYAPONG,NPP,,2016,ASSIN CENTRAL,M,
KOFI BLANKSON,NDC,,2016,ASSIN CENTRAL,M,
IVOR KWABINA GREENSTREET,CPP,,2016,ASSIN CENTRAL,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,ASSIN CENTRAL,P,
JOHN DRAMANI MAHAMA,NDC,,2016,ASSIN CENTRAL,P,
PAPA KWASI NDOUM,PPP,,2016,ASSIN CENTRAL,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,ASSIN CENTRAL,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,ASSIN CENTRAL,P,
JOSEPH OSEI YEBOAH,IND,,2016,ASSIN CENTRAL,P,
SABINA APPIAH-KUBI,NDC,,2016,ASSIN SOUTH,M,
NANA NTI TAKRA,IND,,2016,ASSIN SOUTH,M,
JOHN NTIM FORDJOUR,NPP,,2016,ASSIN SOUTH,M,
SANKOFIE ABBAM LARTEY,CPP,,2016,ASSIN SOUTH,M,
IVOR KWABINA GREENSTREET,CPP,,2016,ASSIN SOUTH,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,ASSIN SOUTH,P,
JOHN DRAMANI MAHAMA,NDC,,2016,ASSIN SOUTH,P,
PAPA KWASI NDOUM,PPP,,2016,ASSIN SOUTH,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,ASSIN SOUTH,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,ASSIN SOUTH,P,
JOSEPH OSEI YEBOAH,IND,,2016,ASSIN SOUTH,P,
SAMUEL ATO AMOAH,NDC,,2016,Twifo Atti Morkwaa,M,
ABRAHAM DWUMA ODDOM,NPP,,2016,Twifo Atti Morkwaa,M,
ABU AYUBA,PPP,,2016,Twifo Atti Morkwaa,M,
EBENEZER APPIAH,CPP,,2016,Twifo Atti Morkwaa,M,
IVOR KWABINA GREENSTREET,CPP,,2016,Twifo Atti Morkwaa,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,Twifo Atti Morkwaa,P,
JOHN DRAMANI MAHAMA,NDC,,2016,Twifo Atti Morkwaa,P,
PAPA KWASI NDOUM,PPP,,2016,Twifo Atti Morkwaa,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,Twifo Atti Morkwaa,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,Twifo Atti Morkwaa,P,
JOSEPH OSEI YEBOAH,IND,,2016,Twifo Atti Morkwaa,P,
FOSTER JOSEPH ANDOH,NDC,,2016,Hemang Lower Denkyira,M,
BRIGHT WIREKO BROBBY,NPP,,2016,Hemang Lower Denkyira,M,
JONH FELIX KRAMPAH,CPP,,2016,Hemang Lower Denkyira,M,
PAUL KINSLEY AMBANTEM,PPP,,2016,Hemang Lower Denkyira,M,
IVOR KWABINA GREENSTREET,CPP,,2016,Hemang Lower Denkyira,P,
NANA KONADU AGYEMANG-RAWLINGS,NDP,,2016,Hemang Lower Denkyira,P,
JOHN DRAMANI MAHAMA,NDC,,2016,Hemang Lower Denkyira,P,
PAPA KWASI NDOUM,PPP,,2016,Hemang Lower Denkyira,P,
NANA ADDO DANKWA AKUFFO-ADDO,NPP,,2016,Hemang Lower Denkyira,P,
EDWARD NASIGRI MAHAMA,PNC,,2016,Hemang Lower Denkyira,P,
JOSEPH OSEI YEBOAH,IND,,2016,Hemang Lower Denkyira,P,
EMELIA ANKOMAH,NDC,,2016,UPPER DENKYIRA EAST,M,
PATRICK ADU,IND,,2016,UPPER DENKYIRA EAST,M,
